tweetID,created_at,location,username,fixedText
1576708973788820000,2022-10-02 23:01:27+00:00,,robert_buenger,"RT @newsmax: Herschel Walker: ""I told my campaign we're not going to listen to the polls. Right now I'm going to win outright."" https://t.co/DPzO89dHik"
1576708921724930000,2022-10-02 23:01:15+00:00,,judson_thomas,"RT @DashDobrofsky: Is this the official position of the Church? Georgia Candidate Herschel Walker makes the unverified claim that yes, it is. 
https://t.co/4meQ8600tc"
1576708788916140000,2022-10-02 23:00:43+00:00,join.bethematch.org,UuppityNegro,"""Most scoffed at the thought of voting for Walker.""

https://t.co/XRhaoeZTMo"
1576708733908000000,2022-10-02 23:00:30+00:00,"Tennessee, USA",tngopvoice,"Another @DNC lapdog comes to the south to spew lies about a place he has never ever lived in or hardly even visited ! #Media thugs #Elections via @NYTimes
https://t.co/4UokY34dsZ"
1576708498359970000,2022-10-02 22:59:34+00:00,SC,Evilpurplekitty,Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run https://t.co/M6Yc2kwSvI
1576708488339730000,2022-10-02 22:59:32+00:00,"Huntsville, AL",SisterGretchen,"RT @DashDobrofsky: Is this the official position of the Church? Georgia Candidate Herschel Walker makes the unverified claim that yes, it is. 
https://t.co/4meQ8600tc"
1576708411613670000,2022-10-02 22:59:13+00:00,Cherokee Nation Rez,KimWillful,"RT @shannonrwatts: Control of the US Senate will likely come down to three races: Georgia, Nevada and Pennsylvania. The party that wins two of those three is poised to hold a narrow majority. 

Only five weeks left; text ELECTIONS to 644-33. https://t.co/COtLZVJrfa"
1576708378805420000,2022-10-02 22:59:05+00:00,,NickP13,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576708354906680000,2022-10-02 22:59:00+00:00,,Brindle_Girly,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576708164040340000,2022-10-02 22:58:14+00:00,"Summerville, SC",sdwright93,"RT @PhilVangelakos: The premise of this article isn’t just racist, it demeans the life experience of a black man from poor, rural Georgia during a time of change. ⁦@HerschelWalker⁩ has lived the American Dream and the left hates it. #gapol  https://t.co/9jgM1JJ4Eh"
1576708144696170000,2022-10-02 22:58:10+00:00,,PaulusMcNaulus,Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run https://t.co/8cdw2Pz9La
1576707969496280000,2022-10-02 22:57:28+00:00,,n_ymiller,"RT @nytimes: ""Herschel forgot where he came from."" Polls show Herschel Walker getting less than 10% of Georgia's Black vote in his Senate run. There are many possible explanations. But in his hometown, Wrightsville, they have roots in one seismic spring stretch in 1980.https://t.co/pEUaOcBsj1 https://t.co/hKZwBSMAhU"
1576707855985820000,2022-10-02 22:57:01+00:00,"New Orleans, LA",MicheleJeanson1,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576707769847050000,2022-10-02 22:56:40+00:00,"Grapevine, TX",drfarmertx,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576707676511550000,2022-10-02 22:56:18+00:00,,2020bahamamama,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576707603253850000,2022-10-02 22:56:01+00:00,"New Jersey, USA",Escrite_Ibis,RT @TheTNHoller: GEORGIA: Herschel Walker’s predominantly Black home town is not supporting him for senate. Even members of his own family. https://t.co/ViN3TRHrWu
1576707563873340000,2022-10-02 22:55:51+00:00,"Charleston, SC",PhilVangelakos,"The premise of this article isn’t just racist, it demeans the life experience of a black man from poor, rural Georgia during a time of change. ⁦@HerschelWalker⁩ has lived the American Dream and the left hates it. #gapol  https://t.co/9jgM1JJ4Eh"
1576707500782460000,2022-10-02 22:55:36+00:00,,noeline71838417,"RT @edofalltrades: ""As a politician, Mr. Walker tries to keep his messages about race in America positive. He says he is pro-police without addressing violence against Black men. He spreads unfounded claims about voter fraud but does not address voter suppression.""

https://t.co/TAFgE8E29q"
1576707494763580000,2022-10-02 22:55:35+00:00,"Independence, MO",64_Lowe,RT @TheTNHoller: GEORGIA: Herschel Walker’s predominantly Black home town is not supporting him for senate. Even members of his own family. https://t.co/ViN3TRHrWu
1576707429844190000,2022-10-02 22:55:19+00:00,The Freestate of Florida,kenreedathome,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576707285602400000,2022-10-02 22:54:45+00:00,"Raleigh, NC",InkedButta,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576707278019120000,2022-10-02 22:54:43+00:00,"Oregon, USA",PammysParcels,RT @TheTNHoller: GEORGIA: Herschel Walker’s predominantly Black home town is not supporting him for senate. Even members of his own family. https://t.co/ViN3TRHrWu
1576707035617360000,2022-10-02 22:53:45+00:00,In my Mind,TiffLizB,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576707007502900000,2022-10-02 22:53:39+00:00,Boise ,WorksGrill,"They know him best
#VoteBlue
Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run https://t.co/xD87x8l0sf"
1576706987156700000,2022-10-02 22:53:34+00:00,"Bluffton, SC",Geoff_Block,The Racial Divide Herschel Walker Couldn’t Outrun https://t.co/YUxJZLYB4f https://t.co/zFbhiK43X7
1576706877710560000,2022-10-02 22:53:08+00:00,"Island Bay, Wellington City",BlackttFuture,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576706866197200000,2022-10-02 22:53:05+00:00,"Carmel, IN",HenrySRyan2112,"RT @GaUnite: Georgia General Election 11/8/22
Herschel Walker for US Senate
He is the American Dream 
💥Preserve and protect the Constitution 
💥Family, Faith and Freedom  #GoRedStateByState https://t.co/a1VwYhnaYK"
1576706741064040000,2022-10-02 22:52:35+00:00,DMV ,TheBlkofWallSt,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576706499581440000,2022-10-02 22:51:37+00:00,,aliclayks,RT @TheTNHoller: GEORGIA: Herschel Walker’s predominantly Black home town is not supporting him for senate. Even members of his own family. https://t.co/ViN3TRHrWu
1576706361454230000,2022-10-02 22:51:05+00:00,The Desert,imadaniac,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576706220312120000,2022-10-02 22:50:31+00:00,"New York, NY",MollieRodriguez,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576706180818270000,2022-10-02 22:50:21+00:00,"New Jersey, USA",MissCassie909,Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run #SmartNews  https://t.co/6bbp9g2MTK
1576706083506160000,2022-10-02 22:49:58+00:00,,gxmolin,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576706051583270000,2022-10-02 22:49:51+00:00,,joseflores1195,Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run https://t.co/CedppcgIGI
1576706000140100000,2022-10-02 22:49:38+00:00,Banana Republic,Emkayoh1,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576705924755950000,2022-10-02 22:49:20+00:00,"South Austin, Tejas",bikepyrate,RT @TheTNHoller: GEORGIA: Herschel Walker’s predominantly Black home town is not supporting him for senate. Even members of his own family. https://t.co/ViN3TRHrWu
1576705781453370000,2022-10-02 22:48:46+00:00,Parts unknown,Niteowl072,"RT @keithboykin: In Herschel Walker’s hometown in Georgia, nearly all the Black people — including his own cousin — are not voting for him.

Herschel Walker is exactly the type of Black person that Republicans love — someone who is not in touch with his own community. https://t.co/zjqQZNMkgV"
1576705732568710000,2022-10-02 22:48:35+00:00,Ohio,Djiggerz,"RT @MarkDresslar: ‘Mr. Walker has been found to be a purveyor of fiction and misdirection about basic résumé facts, such as graduating from Georgia (he did not)’
Mr. Trump became a mentor to me, Walker wrote in 2008, and I modeled myself and my business practices after him.
https://t.co/9Vnxyi6WyY"
1576705643095780000,2022-10-02 22:48:13+00:00,NYC,mkonikov,"RT @IAPolls2022: 🚨 SENATE POLLS By Data For Progress (D)

WISCONSIN
(R) Ron Johnson 50% (+2)
(D) Mandela Barnes 48%

NEVADA
(R) Adam Laxalt 47% (+1)
(D) Catherine Cortez Masto 46%

GEORGIA 
(R) Herschel Walker 46% (=)
(D) Raphael Warnock 46%

ARIZONA
(D) Mark Kelly 48% (+1)
(R) Blake Masters 47% https://t.co/DKIP3mnNbC"
1576705595830570000,2022-10-02 22:48:02+00:00,New Jersey,AAReports,Black voters in Herschel Walker's Georgia hometown want nothing to do with his Senate run https://t.co/hU7Qgo1dS1
1576705551710290000,2022-10-02 22:47:51+00:00,"Washington, DC",joe_fay1,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576705259367730000,2022-10-02 22:46:42+00:00,,RaeGielau14,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576705149053310000,2022-10-02 22:46:15+00:00,,BarbieButlerJo1,RT @jamalhbryant: Latest Herschel Walker Senate campaign poll revealed https://t.co/ey0UtZC3oS
1576704981402800000,2022-10-02 22:45:35+00:00,United States,CournanJane,"RT @TomBevanRCP: Amazing. If Herschel Walker had a ""D"" next to his name, this piece would have never even been proposed, let alone written.  Instead, the NYT sends a white reporter to Georgia to write a story about how Walker is ""not part of the Black community.”

https://t.co/nfCUQ3NV6J"
1576704799621670000,2022-10-02 22:44:52+00:00,Livingroom couch,RodneyClaeys,RT @TheTNHoller: GEORGIA: Herschel Walker’s predominantly Black home town is not supporting him for senate. Even members of his own family. https://t.co/ViN3TRHrWu
1576704783557100000,2022-10-02 22:44:48+00:00,,edofalltrades,"""As a politician, Mr. Walker tries to keep his messages about race in America positive. He says he is pro-police without addressing violence against Black men. He spreads unfounded claims about voter fraud but does not address voter suppression.""

https://t.co/TAFgE8E29q"
1576704681572800000,2022-10-02 22:44:24+00:00,Lithonia ,jamalhbryant,Latest Herschel Walker Senate campaign poll revealed https://t.co/ey0UtZC3oS
1576704664787380000,2022-10-02 22:44:20+00:00,,starling_ren,"RT @bluestein: “Herschel’s not getting the Black vote because Herschel forgot where he came from,” said one of Walker’s former coaches in Wrightsville. “He’s not part of the Black community.” #gapol #gasen  https://t.co/ecNVndFEjy"
